date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
2020-10-05,202041,14930634.0,14873064.0,False,False,316005,2116.4874800000002,2020-10-05,0.022000000000000002,6953,214,state,BA,565,28
2020-10-05,202041,9187103.0,9132078.0,False,False,254588,2771.1455899999996,2020-10-05,0.0356,9067,204,state,CE,11497,13
2020-10-05,202041,3055149.0,3015268.0,False,False,195967,6414.31891,2020-10-05,0.0171,3346,213,state,DF,554,21
2020-10-05,202041,4064052.0,4018650.0,False,False,135001,3321.8325,2020-10-05,0.0266,3594,215,state,ES,705,14
2020-10-05,202041,7113540.0,7018354.0,False,False,219323,3083.17659,2020-10-05,0.0225,4927,208,state,GO,2741,60
2020-10-05,202041,7114598.0,7075181.0,False,False,175753,2470.3152600000003,2020-10-05,0.0217,3807,200,state,MA,365,11
2020-10-05,202041,21292666.0,21168791.0,False,False,308466,1448.6960000000001,2020-10-05,0.0248,7656,212,state,MG,1267,13
2020-10-05,202041,2809394.0,2778986.0,False,False,72546,2582.26507,2020-10-05,0.019,1376,206,state,MS,553,11
2020-10-05,202041,3526220.0,3484466.0,False,False,127730,3622.2924299999995,2020-10-05,0.0278,3545,200,state,MT,810,12
2020-10-05,202041,8690745.0,8602865.0,False,False,234884,2702.6912,2020-10-05,0.0282,6614,202,state,PA,755,8
2020-10-05,202041,4039277.0,4018127.0,False,False,122890,3042.37615,2020-10-05,0.0233,2861,208,state,PB,177,10
2020-10-05,202041,9616621.0,9557071.0,False,False,149454,1554.12176,2020-10-05,0.0558,8340,208,state,PE,37,7
2020-10-05,202041,3281480.0,3273227.0,False,False,99276,3025.34222,2020-10-05,0.0218,2169,201,state,PI,673,13
2020-10-05,202041,11516840.0,11433957.0,False,False,184806,1604.6589199999999,2020-10-05,0.025,4619,208,state,PR,330,30
2020-10-05,202041,17366189.0,17264943.0,False,False,273338,1573.96652,2020-10-05,0.0687,18780,215,state,RJ,1637,11
2020-10-05,202041,3534165.0,3506853.0,False,False,71299,2017.42137,2020-10-05,0.0339,2415,208,state,RN,254,4
2020-10-05,202041,1796460.0,1777225.0,False,False,66783,3717.47771,2020-10-05,0.0206,1375,200,state,RO,160,4
2020-10-05,202041,631181.0,605761.0,False,False,51450,8151.38605,2020-10-05,0.0128,661,199,state,RR,82,0
2020-10-05,202041,11422973.0,11377239.0,False,False,203497,1781.47143,2020-10-05,0.0243,4952,210,state,RS,778,44
2020-10-05,202041,7252502.0,7164788.0,False,False,220044,3034.0426,2020-10-05,0.013000000000000001,2858,208,state,SC,826,11
2020-10-05,202041,2318822.0,2298696.0,False,False,78380,3380.1645799999997,2020-10-05,0.0263,2061,206,state,SE,185,6
2020-10-05,202041,46289333.0,45919049.0,False,False,1004579,2170.21706,2020-10-05,0.0361,36220,224,state,SP,677,42
2020-10-05,202041,1590248.0,1572866.0,False,False,69587,4375.85836,2020-10-05,0.013999999999999999,975,202,state,TO,109,3
2020-10-06,202041,894470.0,881935.0,False,False,28805,3220.3427699999997,2020-10-06,0.0232,668,204,state,AC,118,1
2020-10-06,202041,3351543.0,3337357.0,False,False,88283,2634.1001699999997,2020-10-06,0.0239,2109,213,state,AL,148,6
2020-10-06,202041,4207714.0,4144597.0,False,False,143571,3412.09027,2020-10-06,0.0292,4193,208,state,AM,998,8
2020-10-06,202041,861773.0,845731.0,False,False,48814,5664.36869,2020-10-06,0.0148,721,201,state,AP,113,3
2020-10-06,202041,14930634.0,14873064.0,False,False,318147,2130.83383,2020-10-06,0.022000000000000002,6985,215,state,BA,2142,32
2020-10-06,202041,9187103.0,9132078.0,False,False,256032,2786.86328,2020-10-06,0.0355,9090,205,state,CE,1444,23
2020-10-06,202041,3055149.0,3015268.0,False,False,196787,6441.15884,2020-10-06,0.0171,3364,214,state,DF,820,18
2020-10-06,202041,4064052.0,4018650.0,False,False,135850,3342.72298,2020-10-06,0.0265,3604,216,state,ES,849,10
2020-10-06,202041,7113540.0,7018354.0,False,False,222589,3129.08903,2020-10-06,0.0224,4989,209,state,GO,3266,62
2020-10-06,202041,7114598.0,7075181.0,False,False,176283,2477.76473,2020-10-06,0.0217,3817,201,state,MA,530,10
2020-10-06,202041,21292666.0,21168791.0,False,False,310124,1456.48272,2020-10-06,0.0248,7704,213,state,MG,1658,48
2020-10-06,202041,2809394.0,2778986.0,False,False,73027,2599.3862,2020-10-06,0.019,1385,207,state,MS,481,9
2020-10-06,202041,3526220.0,3484466.0,False,False,128740,3650.935,2020-10-06,0.0277,3564,201,state,MT,1010,19
2020-10-06,202041,8690745.0,8602865.0,False,False,235948,2714.93411,2020-10-06,0.0281,6623,203,state,PA,1064,9
2020-10-06,202041,4039277.0,4018127.0,False,False,123564,3059.0623,2020-10-06,0.0232,2872,209,state,PB,674,11
2020-10-06,202041,9616621.0,9557071.0,False,False,150217,1562.05594,2020-10-06,0.0556,8356,209,state,PE,763,16
2020-10-06,202041,3281480.0,3273227.0,False,False,99960,3046.1864800000003,2020-10-06,0.0218,2180,202,state,PI,684,11
2020-10-06,202041,11516840.0,11433957.0,False,False,186159,1616.40693,2020-10-06,0.0251,4673,209,state,PR,1353,54
2020-10-06,202041,17366189.0,17264943.0,False,False,275415,1585.92654,2020-10-06,0.0686,18883,216,state,RJ,2077,103
2020-10-06,202041,3534165.0,3506853.0,False,False,72154,2041.6137899999999,2020-10-06,0.0336,2421,209,state,RN,855,6
2020-10-06,202041,1796460.0,1777225.0,False,False,67014,3730.3363299999996,2020-10-06,0.0207,1384,201,state,RO,231,9
2020-10-06,202041,631181.0,605761.0,False,False,51635,8180.696190000001,2020-10-06,0.0129,666,200,state,RR,185,5
2020-10-06,202041,11422973.0,11377239.0,False,False,205375,1797.91198,2020-10-06,0.0243,4989,211,state,RS,1878,37
2020-10-06,202041,7252502.0,7164788.0,False,False,221442,3053.3187,2020-10-06,0.013000000000000001,2872,209,state,SC,1398,14
2020-10-06,202041,2318822.0,2298696.0,False,False,78525,3386.4177600000003,2020-10-06,0.0263,2067,207,state,SE,145,6
2020-10-06,202041,46289333.0,45919049.0,False,False,1010839,2183.7406899999996,2020-10-06,0.0361,36490,225,state,SP,6260,270
2020-10-06,202041,1590248.0,1572866.0,False,False,69969,4399.8797700000005,2020-10-06,0.0141,985,203,state,TO,382,10
2020-10-07,202041,894470.0,881935.0,False,False,28818,3221.79615,2020-10-07,0.0232,668,205,state,AC,13,0
2020-10-07,202041,3351543.0,3337357.0,False,False,88426,2638.36687,2020-10-07,0.0239,2115,214,state,AL,143,6
2020-10-07,202041,4207714.0,4144597.0,False,False,144492,3433.97864,2020-10-07,0.0291,4202,209,state,AM,921,9
2020-10-07,202041,861773.0,845731.0,False,False,48963,5681.65863,2020-10-07,0.0147,722,202,state,AP,149,1
2020-10-07,202041,14930634.0,14873064.0,False,False,319981,2143.1173,2020-10-07,0.0219,7021,216,state,BA,1834,36
2020-10-07,202041,9187103.0,9132078.0,False,False,257409,2801.85168,2020-10-07,0.0354,9104,206,state,CE,1377,14
2020-10-07,202041,3055149.0,3015268.0,False,False,197369,6460.20865,2020-10-07,0.0171,3378,215,state,DF,582,14
2020-10-07,202041,4064052.0,4018650.0,False,False,136590,3360.93141,2020-10-07,0.0265,3617,217,state,ES,740,13
2020-10-07,202041,7113540.0,7018354.0,False,False,225054,3163.7412600000002,2020-10-07,0.0225,5065,210,state,GO,2465,76
2020-10-07,202041,7114598.0,7075181.0,False,False,176995,2487.77232,2020-10-07,0.0216,3828,202,state,MA,712,11
2020-10-07,202041,21292666.0,21168791.0,False,False,313032,1470.14,2020-10-07,0.025,7811,214,state,MG,2908,107
2020-10-07,202041,2809394.0,2778986.0,False,False,73548,2617.93113,2020-10-07,0.019,1395,208,state,MS,521,10
2020-10-07,202041,3526220.0,3484466.0,False,False,129713,3678.5282799999995,2020-10-07,0.0276,3576,202,state,MT,973,12
2020-10-07,202041,8690745.0,8602865.0,False,False,236830,2725.0828300000003,2020-10-07,0.027999999999999997,6629,204,state,PA,882,6
2020-10-07,202041,4039277.0,4018127.0,False,False,124315,3077.65474,2020-10-07,0.0232,2884,210,state,PB,751,12
2020-10-07,202041,9616621.0,9557071.0,False,False,151139,1571.6435099999999,2020-10-07,0.0554,8379,210,state,PE,922,23
2020-10-07,202041,3281480.0,3273227.0,False,False,100548,3064.10522,2020-10-07,0.0218,2188,203,state,PI,588,8
2020-10-07,202041,11516840.0,11433957.0,False,False,187729,1630.03914,2020-10-07,0.0251,4703,210,state,PR,1570,30
2020-10-07,202041,17366189.0,17264943.0,False,False,277439,1597.5813699999999,2020-10-07,0.0684,18969,217,state,RJ,2024,86
2020-10-07,202041,3534165.0,3506853.0,False,False,72604,2054.3466399999998,2020-10-07,0.0334,2422,210,state,RN,450,1
2020-10-07,202041,1796460.0,1777225.0,False,False,67181,3739.6323899999998,2020-10-07,0.0206,1385,202,state,RO,167,1
2020-10-07,202041,631181.0,605761.0,False,False,51879,8219.35388,2020-10-07,0.0128,666,201,state,RR,244,0
2020-10-07,202041,11422973.0,11377239.0,False,False,207706,1818.31823,2020-10-07,0.0242,5035,212,state,RS,2331,46
2020-10-07,202041,7252502.0,7164788.0,False,False,222652,3070.0026,2020-10-07,0.0129,2880,210,state,SC,1210,8
2020-10-07,202041,2318822.0,2298696.0,False,False,78692,3393.61969,2020-10-07,0.0263,2072,208,state,SE,167,5
2020-10-07,202041,46289333.0,45919049.0,False,False,1016755,2196.52117,2020-10-07,0.0361,36669,226,state,SP,5916,179
2020-10-07,202041,1590248.0,1572866.0,False,False,70347,4423.64964,2020-10-07,0.0142,996,204,state,TO,378,11
2020-10-08,202041,894470.0,881935.0,False,False,28834,3223.58492,2020-10-08,0.0232,669,206,state,AC,16,1
2020-10-08,202041,3351543.0,3337357.0,False,False,88538,2641.70861,2020-10-08,0.024,2121,215,state,AL,112,6
2020-10-08,202041,4207714.0,4144597.0,False,False,145367,3454.7737799999995,2020-10-08,0.028999999999999998,4215,210,state,AM,875,13
2020-10-08,202041,861773.0,845731.0,False,False,49085,5695.81549,2020-10-08,0.0147,724,203,state,AP,122,2
2020-10-08,202041,14930634.0,14873064.0,False,False,321798,2155.2869100000003,2020-10-08,0.0219,7049,217,state,BA,1817,28
2020-10-08,202041,9187103.0,9132078.0,False,False,258356,2812.15961,2020-10-08,0.0353,9124,207,state,CE,947,20
2020-10-08,202041,3055149.0,3015268.0,False,False,198192,6487.14678,2020-10-08,0.0171,3391,216,state,DF,823,13
2020-10-08,202041,4064052.0,4018650.0,False,False,137330,3379.1398299999996,2020-10-08,0.0264,3628,218,state,ES,740,11
2020-10-08,202041,7113540.0,7018354.0,False,False,226656,3186.26169,2020-10-08,0.0226,5118,211,state,GO,1602,53
2020-10-08,202041,7114598.0,7075181.0,False,False,177584,2496.05108,2020-10-08,0.0216,3838,203,state,MA,589,10
2020-10-08,202041,21292666.0,21168791.0,False,False,315041,1479.5751699999998,2020-10-08,0.0251,7897,215,state,MG,2009,86
2020-10-08,202041,2809394.0,2778986.0,False,False,74092,2637.29473,2020-10-08,0.019,1409,209,state,MS,544,14
2020-10-08,202041,3526220.0,3484466.0,False,False,130783,3708.87239,2020-10-08,0.0274,3586,203,state,MT,1070,10
2020-10-08,202041,8690745.0,8602865.0,False,False,237478,2732.5390399999997,2020-10-08,0.0279,6636,205,state,PA,648,7
2020-10-08,202041,4039277.0,4018127.0,False,False,124749,3088.3992399999997,2020-10-08,0.0232,2894,211,state,PB,434,10
2020-10-08,202041,9616621.0,9557071.0,False,False,151736,1577.85151,2020-10-08,0.0553,8387,211,state,PE,597,8
2020-10-08,202041,3281480.0,3273227.0,False,False,101123,3081.6278,2020-10-08,0.0217,2197,204,state,PI,575,9
2020-10-08,202041,11516840.0,11433957.0,False,False,188199,1634.1201199999998,2020-10-08,0.025,4712,211,state,PR,470,9
2020-10-08,202041,17366189.0,17264943.0,False,False,280144,1613.15761,2020-10-08,0.0682,19110,218,state,RJ,2705,141
2020-10-08,202041,3534165.0,3506853.0,False,False,72706,2057.2327600000003,2020-10-08,0.0334,2425,211,state,RN,102,3
2020-10-08,202041,1796460.0,1777225.0,False,False,67323,3747.5368200000003,2020-10-08,0.0206,1390,203,state,RO,142,5
2020-10-08,202041,631181.0,605761.0,False,False,52131,8259.27903,2020-10-08,0.0129,670,202,state,RR,252,4
2020-10-08,202041,11422973.0,11377239.0,False,False,209623,1835.1002,2020-10-08,0.0242,5068,213,state,RS,1917,33
2020-10-08,202041,7252502.0,7164788.0,False,False,224103,3090.00949,2020-10-08,0.0129,2892,211,state,SC,1451,12
2020-10-08,202041,2318822.0,2298696.0,False,False,78957,3405.0479100000002,2020-10-08,0.0263,2078,209,state,SE,265,6
2020-10-08,202041,46289333.0,45919049.0,False,False,1022404,2208.72485,2020-10-08,0.0361,36884,227,state,SP,5649,215
2020-10-08,202041,1590248.0,1572866.0,False,False,70704,4446.09897,2020-10-08,0.0142,1002,205,state,TO,357,6
2020-10-09,202041,894470.0,881935.0,False,False,29017,3244.04396,2020-10-09,0.0232,674,207,state,AC,183,5
2020-10-09,202041,3351543.0,3337357.0,False,False,88653,2645.13987,2020-10-09,0.024,2126,216,state,AL,115,5
2020-10-09,202041,4207714.0,4144597.0,False,False,146233,3475.3550299999997,2020-10-09,0.0289,4223,211,state,AM,866,8
2020-10-09,202041,861773.0,845731.0,False,False,49215,5710.90067,2020-10-09,0.0147,725,204,state,AP,130,1
2020-10-09,202041,14930634.0,14873064.0,False,False,323210,2164.74398,2020-10-09,0.0219,7075,218,state,BA,1412,26
2020-10-09,202041,9187103.0,9132078.0,False,False,258742,2816.36115,2020-10-09,0.0353,9129,208,state,CE,386,5
2020-10-09,202041,3055149.0,3015268.0,False,False,198807,6507.27673,2020-10-09,0.0171,3398,217,state,DF,615,7
2020-10-09,202041,4064052.0,4018650.0,False,False,138099,3398.06184,2020-10-09,0.0264,3640,219,state,ES,769,12
2020-10-09,202041,7113540.0,7018354.0,False,False,228426,3211.14382,2020-10-09,0.0226,5160,212,state,GO,1770,42
2020-10-09,202041,7114598.0,7075181.0,False,False,178192,2504.59689,2020-10-09,0.0216,3849,204,state,MA,608,11
2020-10-09,202041,21292666.0,21168791.0,False,False,318090,1493.89466,2020-10-09,0.0251,7992,216,state,MG,3049,95
2020-10-09,202041,2809394.0,2778986.0,False,False,74567,2654.2022899999997,2020-10-09,0.0191,1425,210,state,MS,475,16
2020-10-09,202041,3526220.0,3484466.0,False,False,131548,3730.56701,2020-10-09,0.0274,3602,204,state,MT,765,16
2020-10-09,202041,8690745.0,8602865.0,False,False,237925,2737.68244,2020-10-09,0.0279,6645,206,state,PA,447,9
2020-10-09,202041,4039277.0,4018127.0,False,False,125285,3101.66894,2020-10-09,0.0232,2904,212,state,PB,536,10
2020-10-09,202041,9616621.0,9557071.0,False,False,152414,1584.90181,2020-10-09,0.0551,8397,212,state,PE,678,10
2020-10-09,202041,3281480.0,3273227.0,False,False,101951,3106.86032,2020-10-09,0.0216,2206,205,state,PI,828,9
2020-10-09,202041,11516840.0,11433957.0,False,False,189603,1646.31097,2020-10-09,0.025,4736,212,state,PR,1404,24
2020-10-09,202041,17366189.0,17264943.0,False,False,282080,1624.3057099999999,2020-10-09,0.0681,19222,219,state,RJ,1936,112
2020-10-09,202041,3534165.0,3506853.0,False,False,72900,2062.72203,2020-10-09,0.0333,2425,212,state,RN,194,0
2020-10-09,202041,1796460.0,1777225.0,False,False,67479,3756.2205700000004,2020-10-09,0.0206,1392,204,state,RO,156,2
2020-10-09,202041,631181.0,605761.0,False,False,52440,8308.23488,2020-10-09,0.0128,670,203,state,RR,309,0
2020-10-09,202041,11422973.0,11377239.0,False,False,211773,1853.92192,2020-10-09,0.0241,5100,214,state,RS,2150,32
2020-10-09,202041,7252502.0,7164788.0,False,False,225637,3111.1608100000003,2020-10-09,0.0128,2893,212,state,SC,1534,1
2020-10-09,202041,2318822.0,2298696.0,False,False,79245,3417.46801,2020-10-09,0.0263,2083,210,state,SE,288,5
2020-10-09,202041,46289333.0,45919049.0,False,False,1028190,2221.22449,2020-10-09,0.0361,37068,228,state,SP,5786,184
2020-10-09,202041,1590248.0,1572866.0,False,False,71048,4467.730820000001,2020-10-09,0.0142,1009,206,state,TO,344,7
2020-10-10,202041,894470.0,881935.0,False,False,29031,3245.6091300000003,2020-10-10,0.0232,674,208,state,AC,14,0
2020-10-10,202041,3351543.0,3337357.0,False,False,88790,2649.22753,2020-10-10,0.024,2132,217,state,AL,137,6
2020-10-10,202041,4207714.0,4144597.0,False,False,147038,3494.48655,2020-10-10,0.0288,4235,212,state,AM,805,12
2020-10-10,202041,861773.0,845731.0,False,False,49303,5721.11217,2020-10-10,0.0147,725,205,state,AP,88,0
2020-10-10,202041,14930634.0,14873064.0,False,False,324964,2176.49163,2020-10-10,0.0218,7099,219,state,BA,1754,24
2020-10-10,202041,9187103.0,9132078.0,False,False,259767,2827.5181,2020-10-10,0.0352,9133,209,state,CE,1025,4
2020-10-10,202041,3055149.0,3015268.0,False,False,199569,6532.2182299999995,2020-10-10,0.0171,3412,218,state,DF,762,14
2020-10-10,202041,4064052.0,4018650.0,False,False,138462,3406.99381,2020-10-10,0.0263,3646,220,state,ES,363,6
2020-10-10,202041,7113540.0,7018354.0,False,False,228714,3215.19244,2020-10-10,0.0227,5189,213,state,GO,288,29
2020-10-10,202041,7114598.0,7075181.0,False,False,178549,2509.61474,2020-10-10,0.0216,3860,205,state,MA,357,11
2020-10-10,202041,21292666.0,21168791.0,False,False,321140,1508.21884,2020-10-10,0.0251,8061,217,state,MG,3050,69
2020-10-10,202041,2809394.0,2778986.0,False,False,74675,2658.04654,2020-10-10,0.0192,1433,211,state,MS,108,8
2020-10-10,202041,3526220.0,3484466.0,False,False,131854,3739.2448600000002,2020-10-10,0.0274,3614,205,state,MT,306,12
2020-10-10,202041,8690745.0,8602865.0,False,False,237938,2737.83203,2020-10-10,0.027999999999999997,6654,207,state,PA,13,9
2020-10-10,202041,4039277.0,4018127.0,False,False,125713,3112.26489,2020-10-10,0.0232,2914,213,state,PB,428,10
2020-10-10,202041,9616621.0,9557071.0,False,False,152998,1590.9746300000002,2020-10-10,0.055,8408,213,state,PE,584,11
2020-10-10,202041,3281480.0,3273227.0,False,False,102268,3116.5205899999996,2020-10-10,0.0217,2217,206,state,PI,317,11
2020-10-10,202041,11516840.0,11433957.0,False,False,191135,1659.6132300000002,2020-10-10,0.0249,4755,213,state,PR,1532,19
2020-10-10,202041,17366189.0,17264943.0,False,False,283407,1631.9470000000001,2020-10-10,0.068,19284,220,state,RJ,1327,62
2020-10-10,202041,3534165.0,3506853.0,False,True,72900,2062.72203,2020-10-09,0.0333,2425,213,state,RN,0,0
2020-10-10,202041,1796460.0,1777225.0,False,False,67812,3774.7570200000005,2020-10-10,0.0206,1396,205,state,RO,333,4
2020-10-10,202041,631181.0,605761.0,False,False,52637,8339.44621,2020-10-10,0.0127,670,204,state,RR,197,0
2020-10-10,202041,11422973.0,11377239.0,False,False,213782,1871.50928,2020-10-10,0.024,5135,215,state,RS,2009,35
2020-10-10,202041,7252502.0,7164788.0,False,False,226614,3124.63202,2020-10-10,0.0128,2908,213,state,SC,977,15
2020-10-10,202041,2318822.0,2298696.0,False,False,79501,3428.5081,2020-10-10,0.0263,2089,211,state,SE,256,6
2020-10-10,202041,46289333.0,45919049.0,False,False,1034816,2235.5388,2020-10-10,0.036000000000000004,37223,229,state,SP,6626,155
2020-10-10,202041,1590248.0,1572866.0,False,False,71136,4473.26455,2020-10-10,0.0142,1011,207,state,TO,88,2
2020-10-11,202042,894470.0,881935.0,False,False,29050,3247.7332899999997,2020-10-11,0.0232,674,209,state,AC,19,0
2020-10-11,202042,3351543.0,3337357.0,False,False,88826,2650.30167,2020-10-11,0.0241,2138,218,state,AL,36,6
2020-10-11,202042,4207714.0,4144597.0,False,False,147457,3504.44446,2020-10-11,0.0287,4239,213,state,AM,419,4
2020-10-11,202042,861773.0,845731.0,False,False,49386,5730.74348,2020-10-11,0.0147,725,206,state,AP,83,0
2020-10-11,202042,14930634.0,14873064.0,False,False,325957,2183.14239,2020-10-11,0.0219,7128,220,state,BA,993,29
2020-10-11,202042,9187103.0,9132078.0,False,False,260154,2831.73052,2020-10-11,0.0351,9134,210,state,CE,387,1
2020-10-11,202042,3055149.0,3015268.0,False,False,200035,6547.471170000001,2020-10-11,0.0171,3424,219,state,DF,466,12
2020-10-11,202042,4064052.0,4018650.0,False,False,138933,3418.5832299999997,2020-10-11,0.0263,3650,221,state,ES,471,4
2020-10-11,202042,7113540.0,7018354.0,False,False,228974,3218.84744,2020-10-11,0.0227,5199,214,state,GO,260,10
2020-10-11,202042,7114598.0,7075181.0,False,False,178765,2512.65075,2020-10-11,0.0216,3869,206,state,MA,216,9
2020-10-11,202042,21292666.0,21168791.0,False,False,322936,1516.65367,2020-10-11,0.0252,8127,218,state,MG,1796,66
2020-10-11,202042,2809394.0,2778986.0,False,False,74839,2663.8841,2020-10-11,0.0192,1440,212,state,MS,164,7
2020-10-11,202042,3526220.0,3484466.0,False,False,132024,3744.0658799999997,2020-10-11,0.0274,3622,206,state,MT,170,8
2020-10-11,202042,8690745.0,8602865.0,False,False,237958,2738.06216,2020-10-11,0.027999999999999997,6656,208,state,PA,20,2
2020-10-11,202042,4039277.0,4018127.0,False,False,125877,3116.32503,2020-10-11,0.0232,2922,214,state,PB,164,8
2020-10-11,202042,9616621.0,9557071.0,False,False,153144,1592.4928300000001,2020-10-11,0.0549,8411,214,state,PE,146,3
2020-10-11,202042,3281480.0,3273227.0,False,False,102500,3123.59057,2020-10-11,0.0218,2230,207,state,PI,232,13
2020-10-11,202042,11516840.0,11433957.0,False,False,192143,1668.36563,2020-10-11,0.0248,4768,214,state,PR,1008,13
2020-10-11,202042,17366189.0,17264943.0,False,False,283675,1633.49023,2020-10-11,0.0681,19308,221,state,RJ,268,24
2020-10-11,202042,3534165.0,3506853.0,False,False,73350,2075.4548800000002,2020-10-11,0.0331,2427,214,state,RN,450,2
2020-10-11,202042,1796460.0,1777225.0,False,False,67940,3781.88215,2020-10-11,0.0206,1398,206,state,RO,128,2
2020-10-11,202042,631181.0,605761.0,False,False,52659,8342.93174,2020-10-11,0.0127,670,205,state,RR,22,0
2020-10-11,202042,11422973.0,11377239.0,False,False,214158,1874.8008899999998,2020-10-11,0.024,5141,216,state,RS,376,6
2020-10-11,202042,7252502.0,7164788.0,False,False,227213,3132.89124,2020-10-11,0.0128,2917,214,state,SC,599,9
2020-10-11,202042,2318822.0,2298696.0,False,False,79896,3445.54261,2020-10-11,0.0262,2095,212,state,SE,395,6
2020-10-11,202042,46289333.0,45919049.0,False,False,1037660,2241.68277,2020-10-11,0.0359,37256,230,state,SP,2844,33
2020-10-11,202042,1590248.0,1572866.0,False,False,71195,4476.97466,2020-10-11,0.0142,1012,208,state,TO,59,1
2020-10-12,202042,894470.0,881935.0,False,False,29063,3249.18667,2020-10-12,0.0232,675,210,state,AC,13,1
2020-10-12,202042,3351543.0,3337357.0,False,False,88880,2651.91287,2020-10-12,0.0241,2144,219,state,AL,54,6
2020-10-12,202042,4207714.0,4144597.0,False,False,147465,3504.63458,2020-10-12,0.0288,4247,214,state,AM,8,8
2020-10-12,202042,861773.0,845731.0,False,False,49424,5735.15299,2020-10-12,0.0147,726,207,state,AP,38,1
2020-10-12,202042,14930634.0,14873064.0,False,False,326634,2187.67669,2020-10-12,0.0219,7159,221,state,BA,677,31
2020-10-12,202042,9187103.0,9132078.0,False,False,260336,2833.71156,2020-10-12,0.0351,9135,211,state,CE,182,1
2020-10-12,202042,3055149.0,3015268.0,False,False,200412,6559.81099,2020-10-12,0.0172,3439,220,state,DF,377,15
2020-10-12,202042,4064052.0,4018650.0,False,False,139755,3438.80935,2020-10-12,0.0262,3659,222,state,ES,822,9
2020-10-12,202042,7113540.0,7018354.0,False,False,229149,3221.30753,2020-10-12,0.0227,5209,215,state,GO,175,10
2020-10-12,202042,7114598.0,7075181.0,False,False,178890,2514.4077,2020-10-12,0.0217,3876,207,state,MA,125,7
2020-10-12,202042,21292666.0,21168791.0,False,False,323967,1521.49571,2020-10-12,0.0251,8130,219,state,MG,1031,3
2020-10-12,202042,2809394.0,2778986.0,False,False,75076,2672.32008,2020-10-12,0.0193,1449,213,state,MS,237,9
2020-10-12,202042,3526220.0,3484466.0,False,False,132216,3749.51081,2020-10-12,0.0275,3635,207,state,MT,192,13
2020-10-12,202042,8690745.0,8602865.0,False,False,237996,2738.4994,2020-10-12,0.027999999999999997,6657,209,state,PA,38,1
2020-10-12,202042,4039277.0,4018127.0,False,False,125933,3117.7114100000003,2020-10-12,0.0233,2930,215,state,PB,56,8
2020-10-12,202042,9616621.0,9557071.0,False,False,153222,1593.30393,2020-10-12,0.0549,8414,215,state,PE,78,3
2020-10-12,202042,3281480.0,3273227.0,False,False,102813,3133.12895,2020-10-12,0.0218,2237,208,state,PI,313,7
2020-10-12,202042,11516840.0,11433957.0,False,False,193974,1684.26409,2020-10-12,0.0247,4784,215,state,PR,1831,16
2020-10-12,202042,17366189.0,17264943.0,False,False,283858,1634.5439999999999,2020-10-12,0.068,19312,222,state,RJ,183,4
2020-10-12,202042,3534165.0,3506853.0,False,False,73423,2077.52043,2020-10-12,0.0331,2430,215,state,RN,73,3
2020-10-12,202042,1796460.0,1777225.0,False,False,67973,3783.71909,2020-10-12,0.0206,1398,207,state,RO,33,0
2020-10-12,202042,631181.0,605761.0,False,False,52701,8349.58593,2020-10-12,0.0127,670,206,state,RR,42,0
2020-10-12,202042,11422973.0,11377239.0,False,False,214584,1878.5302199999999,2020-10-12,0.024,5148,217,state,RS,426,7
2020-10-12,202042,7252502.0,7164788.0,False,False,228008,3143.85298,2020-10-12,0.0128,2918,215,state,SC,795,1
2020-10-12,202042,2318822.0,2298696.0,False,False,79975,3448.9495100000004,2020-10-12,0.0263,2102,213,state,SE,79,7
2020-10-12,202042,46289333.0,45919049.0,False,False,1038344,2243.16043,2020-10-12,0.0359,37279,231,state,SP,684,23
2020-10-12,202042,1590248.0,1572866.0,False,False,71269,4481.62802,2020-10-12,0.0142,1012,209,state,TO,74,0
2020-10-13,202042,894470.0,881935.0,False,False,29272,3272.5524600000003,2020-10-13,0.0231,675,211,state,AC,209,0
2020-10-13,202042,3351543.0,3337357.0,False,False,88954,2654.1208,2020-10-13,0.0242,2151,220,state,AL,74,7
2020-10-13,202042,4207714.0,4144597.0,False,False,147864,3514.1171700000004,2020-10-13,0.0288,4254,215,state,AM,399,7
2020-10-13,202042,861773.0,845731.0,False,False,49593,5754.76373,2020-10-13,0.0147,727,208,state,AP,169,1
2020-10-13,202042,14930634.0,14873064.0,False,False,327327,2192.3181600000003,2020-10-13,0.022000000000000002,7188,222,state,BA,693,29
2020-10-13,202042,9187103.0,9132078.0,False,False,260642,2837.04232,2020-10-13,0.0351,9140,212,state,CE,306,5
2020-10-13,202042,3055149.0,3015268.0,False,False,201230,6586.58547,2020-10-13,0.0172,3466,221,state,DF,818,27
2020-10-13,202042,4064052.0,4018650.0,False,False,140701,3462.0866100000003,2020-10-13,0.0262,3680,223,state,ES,946,21
2020-10-13,202042,7113540.0,7018354.0,False,False,231182,3249.8868399999997,2020-10-13,0.0227,5252,216,state,GO,2033,43
2020-10-13,202042,7114598.0,7075181.0,False,False,179170,2518.34327,2020-10-13,0.0217,3885,208,state,MA,280,9
2020-10-13,202042,21292666.0,21168791.0,False,False,324626,1524.5906699999998,2020-10-13,0.0251,8145,220,state,MG,659,15
2020-10-13,202042,2809394.0,2778986.0,False,False,75561,2689.5835899999997,2020-10-13,0.0194,1464,214,state,MS,485,15
